X,Y,X,time,event,value,hdop,heading,m.s,collar_ID,collar,date,hms,month,day,lon,lat,chuck,hour
331407.615986022,6165597.55846125,1026,2019-05-20 15:54:53,InclusionBorder_m,-107.87,0.6,257.34,0.2,ac138,ac138,2019-05-20,15:54:53,5,20,331407.615986022,6165597.55846125,2,15
331407.768798099,6165597.56125056,1027,2019-05-20 15:54:53,InclusionBorder_m,-108,0.6,217.66,0.2,ac138,ac138,2019-05-20,15:54:53,5,20,331407.768798099,6165597.56125056,2,15
331407.61935878,6165597.37368524,1028,2019-05-20 15:54:54,InclusionBorder_m,-107.97,0.6,237.19,0.2,ac138,ac138,2019-05-20,15:54:54,5,20,331407.61935878,6165597.37368524,2,15
331407.61935878,6165597.37368524,1029,2019-05-20 15:54:54,InclusionBorder_m,-107.97,0.6,213.09,0.2,ac138,ac138,2019-05-20,15:54:54,5,20,331407.61935878,6165597.37368524,2,15
331407.466546708,6165597.37089592,1030,2019-05-20 15:54:55,InclusionBorder_m,-107.85,0.6,213.28,0.2,ac138,ac138,2019-05-20,15:54:55,5,20,331407.466546708,6165597.37089592,2,15
331407.463173946,6165597.55567194,1031,2019-05-20 15:54:55,InclusionBorder_m,-107.74,0.6,77.52,0.2,ac138,ac138,2019-05-20,15:54:55,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1032,2019-05-20 15:54:56,InclusionBorder_m,-107.74,0.6,77.52,0.2,ac138,ac138,2019-05-20,15:54:56,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1033,2019-05-20 15:54:57,InclusionBorder_m,-107.74,0.6,77.52,0,ac138,ac138,2019-05-20,15:54:57,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1034,2019-05-20 15:54:58,InclusionBorder_m,-107.74,0.6,77.52,0.2,ac138,ac138,2019-05-20,15:54:58,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1035,2019-05-20 15:54:59,InclusionBorder_m,-107.74,0.6,77.52,0.2,ac138,ac138,2019-05-20,15:54:59,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1036,2019-05-20 15:55:00,InclusionBorder_m,-107.74,0.6,77.52,0.2,ac138,ac138,2019-05-20,15:55:00,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1037,2019-05-20 15:55:00,InclusionBorder_m,-107.74,0.6,356.16,0.83,ac138,ac138,2019-05-20,15:55:00,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1038,2019-05-20 15:55:01,InclusionBorder_m,-107.74,0.6,0.75,0.8,ac138,ac138,2019-05-20,15:55:01,5,20,331407.463173946,6165597.55567194,2,15
331407.463173946,6165597.55567194,1039,2019-05-20 15:55:01,InclusionBorder_m,-107.74,0.6,26.66,0.83,ac138,ac138,2019-05-20,15:55:01,5,20,331407.463173946,6165597.55567194,2,15
331407.820295518,6165603.10953678,1040,2019-05-20 15:55:03,InclusionBorder_m,-105.05,0.7,333.03,0.48,ac138,ac138,2019-05-20,15:55:03,5,20,331407.820295518,6165603.10953678,2,15
331407.660825469,6165603.47652299,1041,2019-05-20 15:55:04,InclusionBorder_m,-104.72,0.7,8.94,0.76,ac138,ac138,2019-05-20,15:55:04,5,20,331407.660825469,6165603.47652299,2,15
331407.334956484,6165604.58004408,1042,2019-05-20 15:55:04,InclusionBorder_m,-103.85,0.7,343.38,0.68,ac138,ac138,2019-05-20,15:55:04,5,20,331407.334956484,6165604.58004408,2,15
331408.462797829,6165609.77807984,1043,2019-05-20 15:55:21,InclusionBorder_m,-102,0.6,256.69,0.2,ac138,ac138,2019-05-20,15:55:21,5,20,331408.462797829,6165609.77807984,2,15
331408.622265914,6165609.41120453,1044,2019-05-20 15:55:22,InclusionBorder_m,-102.33,0.6,258.01,0.17,ac138,ac138,2019-05-20,15:55:22,5,20,331408.622265914,6165609.41120453,2,15
331408.472920061,6165609.22352999,1045,2019-05-20 15:55:22,InclusionBorder_m,-102.31,0.6,292.36,0.17,ac138,ac138,2019-05-20,15:55:22,5,20,331408.472920061,6165609.22352999,2,15
331408.472920061,6165609.22352999,1046,2019-05-20 15:55:23,InclusionBorder_m,-102.31,0.6,311.33,0.2,ac138,ac138,2019-05-20,15:55:23,5,20,331408.472920061,6165609.22352999,2,15
331408.323480524,6165609.03596469,1047,2019-05-20 15:55:23,InclusionBorder_m,-102.28,0.6,251.46,0.2,ac138,ac138,2019-05-20,15:55:23,5,20,331408.323480524,6165609.03596469,2,15
331408.021322422,6165608.84550085,1048,2019-05-20 15:55:24,InclusionBorder_m,-102.13,0.6,295.47,0,ac138,ac138,2019-05-20,15:55:24,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1049,2019-05-20 15:55:24,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:24,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1050,2019-05-20 15:55:25,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:25,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1051,2019-05-20 15:55:26,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:26,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1052,2019-05-20 15:55:27,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:27,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1053,2019-05-20 15:55:28,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:28,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1054,2019-05-20 15:55:29,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:29,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1055,2019-05-20 15:55:30,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:30,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1056,2019-05-20 15:55:30,InclusionBorder_m,-102.13,0.6,295.47,0,ac138,ac138,2019-05-20,15:55:30,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1057,2019-05-20 15:55:31,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:31,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1058,2019-05-20 15:55:32,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:32,5,20,331408.021322422,6165608.84550085,2,15
331408.021322422,6165608.84550085,1059,2019-05-20 15:55:33,InclusionBorder_m,-102.13,0.6,295.47,0.2,ac138,ac138,2019-05-20,15:55:33,5,20,331408.021322422,6165608.84550085,2,15
331409.708638076,6165608.50651336,1060,2019-05-20 15:56:07,InclusionBorder_m,-103.74,0.6,215.44,0.5,ac138,ac138,2019-05-20,15:56:07,5,20,331409.708638076,6165608.50651336,2,15
331410.160235766,6165608.88454243,1061,2019-05-20 15:56:07,InclusionBorder_m,-103.92,0.6,201.84,0.31,ac138,ac138,2019-05-20,15:56:07,5,20,331410.160235766,6165608.88454243,2,15
331410.31304803,6165608.88733169,1062,2019-05-20 15:56:08,InclusionBorder_m,-104.04,0.6,225.64,0.17,ac138,ac138,2019-05-20,15:56:08,5,20,331410.31304803,6165608.88733169,2,15
331410.46239391,6165609.07500619,1063,2019-05-20 15:56:08,InclusionBorder_m,-104.07,0.6,251.22,0.2,ac138,ac138,2019-05-20,15:56:08,5,20,331410.46239391,6165609.07500619,2,15
331410.611833492,6165609.26257146,1064,2019-05-20 15:56:09,InclusionBorder_m,-104.09,0.6,67.53,0.2,ac138,ac138,2019-05-20,15:56:09,5,20,331410.611833492,6165609.26257146,2,15
331410.608458782,6165609.44745838,1065,2019-05-20 15:56:09,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:09,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1066,2019-05-20 15:56:10,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:10,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1067,2019-05-20 15:56:11,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:11,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1068,2019-05-20 15:56:12,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:12,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1069,2019-05-20 15:56:13,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:13,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1070,2019-05-20 15:56:14,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:14,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1071,2019-05-20 15:56:14,InclusionBorder_m,-103.99,0.6,231.41,0,ac138,ac138,2019-05-20,15:56:14,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1072,2019-05-20 15:56:15,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:15,5,20,331410.608458782,6165609.44745838,2,15
331410.608458782,6165609.44745838,1073,2019-05-20 15:56:16,InclusionBorder_m,-103.99,0.6,231.41,0.2,ac138,ac138,2019-05-20,15:56:16,5,20,331410.608458782,6165609.44745838,2,15
331410.883625408,6165611.11668476,1074,2019-05-20 15:56:16,InclusionBorder_m,-103.32,0.6,126.07,0.41,ac138,ac138,2019-05-20,15:56:16,5,20,331410.883625408,6165611.11668476,2,15
331411.039812409,6165610.93458709,1075,2019-05-20 15:56:17,InclusionBorder_m,-103.55,0.6,94.99,0.2,ac138,ac138,2019-05-20,15:56:17,5,20,331411.039812409,6165610.93458709,2,15
331411.039812409,6165610.93458709,1076,2019-05-20 15:56:17,InclusionBorder_m,-103.55,0.6,107.45,0.2,ac138,ac138,2019-05-20,15:56:17,5,20,331411.039812409,6165610.93458709,2,15
331410.88700011,6165610.93179784,1077,2019-05-20 15:56:18,InclusionBorder_m,-103.43,0.6,65.24,0.2,ac138,ac138,2019-05-20,15:56:18,5,20,331410.88700011,6165610.93179784,2,15
331410.88700011,6165610.93179784,1078,2019-05-20 15:56:53,InclusionBorder_m,-103.43,0.6,227.75,0.89,ac138,ac138,2019-05-20,15:56:53,5,20,331410.88700011,6165610.93179784,2,15
331411.049934482,6165610.38003724,1079,2019-05-20 15:56:53,InclusionBorder_m,-103.86,0.6,231.78,0.79,ac138,ac138,2019-05-20,15:56:53,5,20,331411.049934482,6165610.38003724,2,15
331411.355467387,6165610.38561406,1080,2019-05-20 15:56:54,InclusionBorder_m,-104.12,0.6,246.62,0.2,ac138,ac138,2019-05-20,15:56:54,5,20,331411.355467387,6165610.38561406,2,15
331411.358840056,6165610.20083805,1081,2019-05-20 15:56:54,InclusionBorder_m,-104.22,0.6,202.4,0.2,ac138,ac138,2019-05-20,15:56:54,5,20,331411.358840056,6165610.20083805,2,15
331411.508279672,6165610.3884033,1082,2019-05-20 15:56:55,InclusionBorder_m,-104.24,0.6,223.39,0.2,ac138,ac138,2019-05-20,15:56:55,5,20,331411.508279672,6165610.3884033,2,15
331411.66109196,6165610.39119254,1083,2019-05-20 15:56:55,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:56:55,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1084,2019-05-20 15:56:56,InclusionBorder_m,-104.37,0.6,5.67,0,ac138,ac138,2019-05-20,15:56:56,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1085,2019-05-20 15:56:56,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:56:56,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1086,2019-05-20 15:56:57,InclusionBorder_m,-104.37,0.6,5.67,0,ac138,ac138,2019-05-20,15:56:57,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1087,2019-05-20 15:56:57,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:56:57,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1088,2019-05-20 15:56:58,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:56:58,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1089,2019-05-20 15:56:59,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:56:59,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1090,2019-05-20 15:57:00,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:57:00,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1091,2019-05-20 15:57:01,InclusionBorder_m,-104.37,0.6,5.67,0,ac138,ac138,2019-05-20,15:57:01,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1092,2019-05-20 15:57:01,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:57:01,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1093,2019-05-20 15:57:02,InclusionBorder_m,-104.37,0.6,5.67,0.2,ac138,ac138,2019-05-20,15:57:02,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1094,2019-05-20 15:57:02,InclusionBorder_m,-104.37,0.7,5.67,0.2,ac138,ac138,2019-05-20,15:57:02,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1095,2019-05-20 15:57:03,InclusionBorder_m,-104.37,0.7,5.67,0,ac138,ac138,2019-05-20,15:57:03,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1096,2019-05-20 15:57:03,InclusionBorder_m,-104.37,0.7,5.67,0.2,ac138,ac138,2019-05-20,15:57:03,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1097,2019-05-20 15:57:04,InclusionBorder_m,-104.37,0.7,5.67,0.2,ac138,ac138,2019-05-20,15:57:04,5,20,331411.66109196,6165610.39119254,2,15
331411.66109196,6165610.39119254,1098,2019-05-20 15:57:04,InclusionBorder_m,-104.37,0.7,5.67,0,ac138,ac138,2019-05-20,15:57:04,5,20,331411.66109196,6165610.39119254,2,15
331415.114310271,6165613.78263001,1099,2019-05-20 15:57:39,InclusionBorder_m,-105.46,0.6,160.39,0.22,ac138,ac138,2019-05-20,15:57:39,5,20,331415.114310271,6165613.78263001,2,15
331415.565906413,6165614.16076969,1100,2019-05-20 15:57:40,InclusionBorder_m,-105.63,0.6,25.65,0.48,ac138,ac138,2019-05-20,15:57:40,5,20,331415.565906413,6165614.16076969,2,15
331416.173691566,6165614.35670069,1101,2019-05-20 15:57:40,InclusionBorder_m,-106.04,0.6,53.35,0.75,ac138,ac138,2019-05-20,15:57:40,5,20,331416.173691566,6165614.35670069,2,15
331416.628662361,6165614.5499534,1102,2019-05-20 15:57:41,InclusionBorder_m,-106.32,0.6,76.44,0.95,ac138,ac138,2019-05-20,15:57:41,5,20,331416.628662361,6165614.5499534,2,15
331417.087007752,6165614.55831918,1103,2019-05-20 15:57:41,InclusionBorder_m,-106.7,0.6,85.28,0.72,ac138,ac138,2019-05-20,15:57:41,5,20,331417.087007752,6165614.55831918,2,15
331417.385793677,6165614.93355871,1104,2019-05-20 15:57:42,InclusionBorder_m,-106.75,0.6,66.51,0.82,ac138,ac138,2019-05-20,15:57:42,5,20,331417.385793677,6165614.93355871,2,15
331417.840764525,6165615.12681136,1105,2019-05-20 15:57:42,InclusionBorder_m,-107.03,0.6,88.98,0.75,ac138,ac138,2019-05-20,15:57:42,5,20,331417.840764525,6165615.12681136,2,15
331418.299109943,6165615.13517708,1106,2019-05-20 15:57:43,InclusionBorder_m,-107.42,0.6,77.93,0.55,ac138,ac138,2019-05-20,15:57:43,5,20,331418.299109943,6165615.13517708,2,15
331418.295735394,6165615.32006399,1107,2019-05-20 15:57:43,InclusionBorder_m,-107.31,0.6,21.81,0.2,ac138,ac138,2019-05-20,15:57:43,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1108,2019-05-20 15:57:44,InclusionBorder_m,-107.31,0.6,38.33,0.2,ac138,ac138,2019-05-20,15:57:44,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1109,2019-05-20 15:57:44,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:44,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1110,2019-05-20 15:57:45,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:45,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1111,2019-05-20 15:57:46,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:46,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1112,2019-05-20 15:57:47,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:47,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1113,2019-05-20 15:57:48,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:48,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1114,2019-05-20 15:57:49,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:49,5,20,331418.295735394,6165615.32006399,2,15
331418.295735394,6165615.32006399,1115,2019-05-20 15:57:50,InclusionBorder_m,-107.31,0.6,161.44,0.2,ac138,ac138,2019-05-20,15:57:50,5,20,331418.295735394,6165615.32006399,2,15
331418.462043918,6165614.58341637,1116,2019-05-20 15:58:28,InclusionBorder_m,-107.85,0.6,240.04,0.32,ac138,ac138,2019-05-20,15:58:28,5,20,331418.462043918,6165614.58341637,2,15
331418.305857016,6165614.76551416,1117,2019-05-20 15:58:28,InclusionBorder_m,-107.62,0.6,279.21,0.27,ac138,ac138,2019-05-20,15:58:28,5,20,331418.305857016,6165614.76551416,2,15
331418.153044658,6165614.76272503,1118,2019-05-20 15:58:29,InclusionBorder_m,-107.49,0.6,291.83,0.16,ac138,ac138,2019-05-20,15:58:29,5,20,331418.153044658,6165614.76272503,2,15
331417.996951444,6165614.94471358,1119,2019-05-20 15:58:29,InclusionBorder_m,-107.26,0.6,237.74,0.2,ac138,ac138,2019-05-20,15:58:29,5,20,331417.996951444,6165614.94471358,2,15
